Employee_ID,Job_Title,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Employee_Satisfaction_Score,Team_Size,Training_Hours,Promotions,Resigned,technical_skills,skill_proficiency,preferred_role,collaboration_score,personality_type,communication_style,work_habits,teamwork_style,leadership_score,project_interests,availability,Department,Gender,Age,Hire_Date,Years_At_Company,Education_Level,Monthly_Salary,Overtime_Hours,Sick_Days,Remote_Work_Frequency,past_projects,time_zone
861,Analyst,1,47,3,4.12,6,18,0,False,"PHP, Laravel",5,Web Dev,5,INFJ,Discord,Office,5,4,"Game Dev, AI",43,Finance,Female,59,2016-02-29 08:03:05.556036,8,Bachelor,4400.0,5,5,75,SaaS,GMT+6
862,Technician,4,46,35,3.52,7,24,1,False,"JavaScript, Node.js",8,ML Engineer,4,ISFP,Discord,Hybrid,8,6,"AI, Bioinformatics",13,HR,Female,44,2014-09-20 08:03:05.556036,9,Bachelor,4900.0,6,14,75,Marketplace,GMT+-5
863,Engineer,5,31,9,1.28,19,71,1,False,"Swift, iOS Dev",3,Embedded Dev,2,ISFJ,Slack,Office,1,1,Cloud Computing,49,Sales,Male,37,2015-07-13 08:03:05.556036,9,PhD,9000.0,16,2,75,DeFi,GMT+10
864,Technician,1,60,33,1.5,14,65,2,False,"C++, Robotics",8,Data Analyst,3,ESTP,Teams,Agile,1,9,"FinTech, UX",11,HR,Female,50,2017-10-19 08:03:05.556036,6,Bachelor,3850.0,25,10,50,Marketplace,GMT+-2
865,Specialist,4,41,49,3.98,1,24,0,False,"PHP, Laravel",7,Blockchain Dev,4,ESTP,Teams,Hybrid,3,7,"FinTech, AI",21,IT,Male,35,2019-07-30 08:03:05.556036,5,Bachelor,6300.0,0,11,50,Finance Apps,GMT+-1
866,Consultant,4,53,24,3.06,11,10,2,False,"UI/UX, Figma",8,Game Developer,10,ENTJ,Slack,Office,7,2,E-commerce,17,Engineering,Male,25,2014-10-18 08:03:05.556036,9,Bachelor,7700.0,7,13,75,AI Research,GMT+0
867,Specialist,3,52,1,1.01,15,52,2,False,"PHP, Laravel",1,Backend Dev,6,ISFP,Discord,Hybrid,5,5,"AI, Hardware",15,Engineering,Male,32,2023-09-04 08:03:05.556036,1,High School,5850.0,4,8,25,DeFi,GMT+-6
868,Specialist,3,33,16,3.02,19,32,1,False,"Java, Spring",9,Data Scientist,4,INFJ,Email,Agile,3,9,Cloud Computing,23,Finance,Male,26,2022-12-03 08:03:05.556036,1,Master,5850.0,5,1,50,Indie Games,GMT+12
869,Consultant,1,51,40,2.92,13,0,1,False,"Golang, DevOps",10,Embedded Dev,2,INTJ,Zoom,Remote,7,7,"FinTech, UX",18,Sales,Female,54,2018-04-27 08:03:05.556036,6,Bachelor,6050.0,15,0,100,NLP Research,GMT+1
870,Technician,2,50,49,2.42,6,14,2,False,"React, TypeScript",4,Game Developer,5,ENFP,Email,Remote,5,7,"FinTech, UX",35,Operations,Female,45,2020-08-25 08:03:05.556036,4,Bachelor,4200.0,24,3,25,CMS Systems,GMT+7
871,Engineer,1,42,19,1.56,5,60,1,False,"C++, Robotics",6,DevOps Engineer,6,INFJ,Slack,Hybrid,4,2,E-commerce,19,Legal,Male,33,2022-07-31 08:03:05.556036,2,Bachelor,6600.0,12,8,100,AI Startups,GMT+8
872,Analyst,1,46,18,3.27,15,30,2,False,"Java, Spring",6,Embedded Dev,7,ENTP,Teams,Agile,4,2,E-commerce,21,Customer Support,Female,57,2016-07-08 08:03:05.556036,8,Bachelor,4400.0,12,3,50,Cloud Security,GMT+3
873,Engineer,1,32,31,2.31,12,9,0,False,"Python, R",5,Data Analyst,6,ISTP,Slack,Office,1,1,E-commerce,37,IT,Female,51,2017-03-28 08:03:05.556036,7,Bachelor,6600.0,27,0,0,AI Startups,GMT+0
874,Consultant,4,58,44,3.88,5,89,1,False,"SQL, PostgreSQL",8,Database Admin,6,ENFP,Discord,Agile,5,9,"FinTech, AI",25,Legal,Male,38,2020-05-27 08:03:05.556036,4,PhD,7700.0,0,1,0,Indie Games,GMT+5
875,Technician,5,51,21,2.54,9,82,0,False,"Python, TensorFlow",2,Database Admin,8,ENTP,Zoom,Remote,6,1,"AI, Bioinformatics",21,Legal,Female,34,2022-04-11 08:03:05.556036,2,Bachelor,5250.0,19,10,0,Finance Apps,GMT+12
876,Specialist,1,60,10,2.77,10,16,2,False,"C#, Unity",8,Game Developer,1,ISTJ,Teams,Remote,9,5,Data Science,20,Finance,Female,22,2022-09-16 08:03:05.556036,1,Master,4950.0,18,6,75,AI Research,GMT+-3
877,Consultant,4,32,23,4.88,7,92,2,True,"Python, NLP",10,Full Stack Dev,6,INTP,Teams,Remote,8,5,"FinTech, UX",27,Legal,Female,37,2014-09-08 08:03:05.556036,9,High School,7700.0,6,10,75,Indie Games,GMT+-8
878,Manager,5,34,29,3.32,3,83,0,True,"Python, ML",10,AI Researcher,5,ENTP,Teams,Remote,3,8,"AI, Bioinformatics",15,Marketing,Female,56,2015-05-28 08:03:05.556036,9,High School,9000.0,11,2,100,Indie Games,GMT+5
879,Specialist,1,59,47,3.6,18,44,2,False,"SQL, PostgreSQL",2,DevOps Engineer,2,ENTP,Discord,Office,5,1,"SaaS, Web3",36,Finance,Female,52,2016-09-11 08:03:05.556036,7,Bachelor,4950.0,29,4,0,"IoT, Robotics",GMT+1
880,Analyst,1,51,3,1.3,6,59,2,False,"Swift, iOS Dev",3,Designer,5,ENTP,Discord,Office,8,4,Cloud Computing,49,Sales,Male,22,2022-09-18 08:03:05.556036,1,Bachelor,4400.0,2,9,0,"IoT, Robotics",GMT+3
881,Manager,4,39,27,1.03,3,15,1,False,"Python, TensorFlow",10,Data Analyst,3,INFJ,Email,Office,8,8,"AI, Bioinformatics",17,Finance,Female,23,2022-08-19 08:03:05.556036,2,Bachelor,8400.0,1,5,25,E-Commerce,GMT+-9
882,Developer,4,34,21,1.16,3,77,2,False,"UI/UX, Figma",3,AI Researcher,2,ISFP,Teams,Hybrid,7,8,HealthTech,43,Customer Support,Male,48,2014-11-03 08:03:05.556036,9,Bachelor,7000.0,21,9,100,AI Research,GMT+-11
883,Specialist,5,52,16,3.6,19,86,1,False,"UI/UX, Figma",9,Frontend Dev,8,ESTJ,Slack,Hybrid,3,2,E-commerce,34,Operations,Male,44,2017-01-25 08:03:05.556036,7,High School,6750.0,4,13,75,AI Startups,GMT+0
884,Analyst,4,32,36,3.05,9,77,1,False,"Swift, iOS Dev",1,Mobile Dev,4,ENFJ,Teams,Hybrid,5,5,"AI, Hardware",50,Finance,Female,36,2023-04-16 08:03:05.556036,1,Bachelor,5600.0,21,0,100,Marketplace,GMT+-9
885,Developer,4,33,44,3.25,8,27,2,False,"Python, NLP",1,Blockchain Dev,3,ISFP,Slack,Agile,7,6,"Crypto, Security",43,Marketing,Female,26,2021-05-14 08:03:05.556036,3,High School,7000.0,7,12,0,Web Apps,GMT+7
886,Developer,4,46,26,3.92,1,29,2,True,"Python, NLP",8,ML Engineer,10,INTJ,Discord,Remote,6,6,"NLP, AI Ethics",20,Finance,Male,53,2015-02-22 08:03:05.556036,9,Bachelor,7000.0,25,3,50,DeFi,GMT+5
887,Developer,1,38,22,4.13,7,56,0,False,"Swift, iOS Dev",4,Data Analyst,2,INTP,Zoom,Hybrid,7,9,"Game Dev, AI",47,IT,Male,45,2021-05-06 08:03:05.556036,3,Bachelor,5500.0,21,3,100,Cloud Security,GMT+7
888,Consultant,3,52,28,2.21,10,56,0,False,"C++, Robotics",10,Designer,9,ISFJ,Slack,Agile,2,4,"Web Dev, SaaS",32,Customer Support,Female,46,2018-08-23 08:03:05.556036,6,Bachelor,7150.0,26,5,75,Healthcare AI,GMT+5
889,Manager,4,40,3,1.5,7,51,0,True,"Python, R",6,AI Researcher,4,INFJ,Slack,Agile,1,6,"Design, HCI",29,Sales,Male,27,2024-02-26 08:03:05.556036,0,Master,8400.0,29,8,100,FinTech Apps,GMT+-9
890,Manager,3,31,29,2.89,7,13,1,False,"JavaScript, Node.js",10,ML Engineer,9,ISTJ,Teams,Agile,10,10,"Game Dev, AI",15,Finance,Female,43,2015-06-08 08:03:05.556036,9,Bachelor,7800.0,20,14,100,Web Apps,GMT+5
891,Engineer,4,31,29,1.3,13,24,1,False,"Rust, Blockchain",2,Frontend Dev,3,INFJ,Zoom,Hybrid,10,1,"AI, Bioinformatics",13,Legal,Male,23,2016-12-03 08:03:05.556036,7,Bachelor,8400.0,0,4,0,SaaS,GMT+-10
892,Analyst,1,40,20,1.74,10,24,0,False,"Python, NLP",9,Web Dev,4,ESTJ,Slack,Hybrid,10,9,HealthTech,22,Legal,Male,49,2024-06-11 08:03:05.556036,0,Bachelor,4400.0,21,7,0,Web Apps,GMT+7
893,Developer,3,41,4,3.0,4,7,1,True,"Java, Spring",10,Blockchain Dev,8,ISTJ,Email,Agile,5,5,Data Science,17,Operations,Male,57,2015-10-26 08:03:05.556036,8,Bachelor,6500.0,25,13,50,CMS Systems,GMT+5
894,Developer,2,46,16,3.13,11,54,1,False,"Swift, iOS Dev",7,Blockchain Dev,5,ENFP,Slack,Office,7,10,E-commerce,45,Sales,Female,23,2023-12-13 08:03:05.556036,0,Bachelor,6000.0,0,0,0,E-Commerce,GMT+-3
895,Technician,4,43,10,1.93,1,4,0,False,"PHP, Laravel",6,Data Scientist,9,ISFP,Slack,Remote,2,8,E-commerce,10,Finance,Male,34,2015-07-07 08:03:05.556036,9,Bachelor,4900.0,21,11,75,Healthcare AI,GMT+7
896,Consultant,1,35,45,4.82,1,5,1,False,"Java, Spring",2,Frontend Dev,1,ESTP,Teams,Remote,3,2,"Design, HCI",45,Customer Support,Male,39,2022-07-10 08:03:05.556036,2,Master,6050.0,16,10,0,Cloud Security,GMT+0
897,Analyst,5,53,48,2.5,4,35,2,False,"Java, Spring",7,Database Admin,8,ESTJ,Zoom,Agile,4,6,"NLP, AI Ethics",47,Customer Support,Female,52,2017-06-10 08:03:05.556036,7,Bachelor,6000.0,19,14,75,CMS Systems,GMT+6
898,Consultant,3,33,26,3.84,19,64,0,False,"Python, TensorFlow",7,Data Analyst,3,ESTP,Zoom,Remote,9,9,"Game Dev, AI",47,Engineering,Female,50,2023-01-01 08:03:05.556036,1,Master,7150.0,20,8,25,Marketplace,GMT+-2
899,Analyst,2,48,49,4.79,3,89,0,False,"Python, NLP",8,Web Dev,3,ISFP,Discord,Remote,8,5,HealthTech,31,Sales,Female,60,2020-12-07 08:03:05.556036,3,Bachelor,4800.0,9,7,100,DeFi,GMT+2
900,Manager,2,36,16,3.28,15,69,2,False,"Rust, Blockchain",10,Embedded Dev,8,ENTJ,Teams,Agile,6,9,"NLP, AI Ethics",10,Engineering,Male,40,2023-01-09 08:03:05.556036,1,High School,7200.0,2,0,75,NLP Research,GMT+10
901,Manager,3,54,46,1.96,19,14,0,False,"Java, Spring",6,DevOps Engineer,8,ISFJ,Email,Remote,4,6,HealthTech,34,Engineering,Male,57,2017-11-16 08:03:05.556036,6,Master,7800.0,6,14,100,"IoT, Robotics",GMT+7
902,Consultant,1,33,15,1.96,10,19,2,False,"Python, NLP",10,Blockchain Dev,3,ISFJ,Teams,Office,1,6,"NLP, AI Ethics",26,HR,Female,55,2016-06-02 08:03:05.556036,8,Bachelor,6050.0,19,7,100,SaaS,GMT+-10
903,Specialist,4,59,15,3.9,16,83,0,False,"JavaScript, Node.js",9,AI Researcher,2,INTJ,Teams,Hybrid,6,2,"FinTech, AI",33,HR,Female,50,2020-07-31 08:03:05.556036,4,Bachelor,6300.0,23,8,75,Healthcare AI,GMT+6
904,Specialist,2,42,34,2.71,2,32,0,False,"UI/UX, Figma",6,Database Admin,6,INTJ,Slack,Agile,9,6,"Crypto, Security",13,Sales,Female,55,2020-07-06 08:03:05.556036,4,Master,5400.0,23,5,100,SaaS,GMT+3
905,Manager,5,41,18,2.77,18,33,1,False,"SQL, PostgreSQL",4,Blockchain Dev,5,ISFJ,Teams,Remote,7,10,"SaaS, Web3",43,Sales,Female,55,2017-02-28 08:03:05.556036,7,High School,9000.0,3,10,0,FinTech Apps,GMT+4
906,Specialist,1,37,2,3.55,18,67,2,False,"Python, ML",2,Backend Dev,6,ENTP,Zoom,Agile,7,7,"AI, Bioinformatics",23,Customer Support,Female,40,2020-11-17 08:03:05.556036,3,Bachelor,4950.0,9,14,75,Indie Games,GMT+-4
907,Analyst,2,45,44,4.37,14,56,2,False,"Java, Spring",3,AI Researcher,7,ISFJ,Email,Remote,9,8,"SaaS, Web3",19,Engineering,Male,53,2020-08-12 08:03:05.556036,4,High School,4800.0,26,4,100,Cloud Security,GMT+-5
908,Specialist,5,56,21,4.4,15,2,2,False,"Rust, Blockchain",1,Designer,5,ENTP,Discord,Agile,10,5,HealthTech,36,Legal,Other,36,2016-02-25 08:03:05.556036,8,High School,6750.0,23,11,25,Marketplace,GMT+5
909,Engineer,2,38,4,1.05,19,61,0,False,"C++, Robotics",3,Data Analyst,5,INTJ,Slack,Agile,7,6,"Web Dev, SaaS",14,Operations,Female,60,2023-01-27 08:03:05.556036,1,Bachelor,7200.0,10,10,50,AI Startups,GMT+-8
910,Developer,1,30,20,3.06,6,98,2,False,"PHP, Laravel",2,Full Stack Dev,7,INTJ,Teams,Remote,9,1,"SaaS, Web3",32,Sales,Female,46,2017-02-22 08:03:05.556036,7,High School,5500.0,2,9,50,Marketplace,GMT+8
911,Developer,4,45,19,1.74,1,7,0,False,"Rust, Blockchain",4,Designer,7,INTJ,Email,Agile,4,1,"Game Dev, AI",24,Operations,Male,47,2014-12-09 08:03:05.556036,9,Bachelor,7000.0,2,4,50,Healthcare AI,GMT+-10
912,Consultant,4,54,33,3.29,5,71,1,False,"SQL, PostgreSQL",6,Database Admin,1,ESTP,Email,Office,7,9,"AI, Ethics",26,IT,Male,47,2022-04-09 08:03:05.556036,2,Bachelor,7700.0,13,10,0,Indie Games,GMT+3
913,Developer,1,55,48,2.07,16,67,0,False,"PHP, Laravel",4,Full Stack Dev,1,ISFJ,Zoom,Office,2,5,"Crypto, Security",22,Customer Support,Male,30,2015-12-31 08:03:05.556036,8,Bachelor,5500.0,1,11,50,FinTech Apps,GMT+-1
914,Engineer,2,52,33,1.06,8,76,2,False,"Python, ML",10,AI Researcher,8,INTJ,Zoom,Remote,7,1,"Web Dev, SaaS",43,Sales,Female,40,2020-09-08 08:03:05.556036,3,Bachelor,7200.0,8,1,100,FinTech Apps,GMT+10
915,Technician,1,35,15,3.53,3,62,2,False,"Python, NLP",4,Data Analyst,8,ENTJ,Discord,Agile,8,7,"AI, Hardware",17,Engineering,Female,40,2019-10-07 08:03:05.556036,4,Master,3850.0,26,8,75,Finance Apps,GMT+-4
916,Technician,3,47,32,1.33,14,97,2,False,"Rust, Blockchain",4,DevOps Engineer,5,ENFP,Discord,Office,9,6,"Design, HCI",28,Legal,Male,24,2016-03-26 08:03:05.556036,8,Master,4550.0,29,12,0,FinTech Apps,GMT+7
917,Developer,2,38,40,1.14,8,94,0,False,"Rust, Blockchain",9,Web Dev,9,ENFJ,Zoom,Agile,1,2,"SaaS, Web3",26,Operations,Female,28,2017-08-29 08:03:05.556036,7,Bachelor,6000.0,17,13,50,Healthcare AI,GMT+0
918,Engineer,4,41,7,4.3,3,89,2,False,"Golang, DevOps",10,Frontend Dev,7,ISTJ,Discord,Hybrid,9,1,"AI, Hardware",33,Marketing,Female,28,2016-10-11 08:03:05.556036,7,Bachelor,8400.0,1,2,75,Marketplace,GMT+-4
919,Analyst,3,49,7,2.92,3,65,1,False,"React, TypeScript",7,Data Scientist,5,ENFP,Email,Hybrid,8,1,"Game Dev, AI",28,Engineering,Male,45,2018-09-07 08:03:05.556036,5,Master,5200.0,29,13,50,NLP Research,GMT+0
920,Developer,1,35,47,3.47,15,66,0,True,"C#, Unity",10,Embedded Dev,2,ISTP,Zoom,Agile,8,8,"NLP, AI Ethics",14,Finance,Male,37,2015-09-09 08:03:05.556036,8,Bachelor,5500.0,8,3,75,NLP Research,GMT+12
921,Manager,3,43,40,1.17,4,29,2,False,"Swift, iOS Dev",4,Data Analyst,2,ISFJ,Discord,Agile,3,1,"NLP, AI Ethics",47,Finance,Female,24,2018-03-09 08:03:05.556036,6,Bachelor,7800.0,16,4,25,Finance Apps,GMT+11
922,Engineer,3,33,2,2.81,17,62,1,False,"Python, NLP",5,Database Admin,8,INFJ,Zoom,Hybrid,3,6,"FinTech, UX",16,Finance,Male,54,2017-03-17 08:03:05.556036,7,Bachelor,7800.0,11,5,25,FinTech Apps,GMT+-6
923,Engineer,1,39,17,3.07,16,21,1,False,"React, TypeScript",2,Web Dev,10,ISFJ,Teams,Hybrid,5,5,"SaaS, Web3",21,IT,Male,40,2016-10-18 08:03:05.556036,7,PhD,6600.0,14,8,50,FinTech Apps,GMT+-12
924,Technician,3,30,8,4.49,16,40,2,False,"PHP, Laravel",4,Embedded Dev,4,ENFP,Teams,Remote,10,5,"Crypto, Security",15,Customer Support,Male,23,2014-10-22 08:03:05.556036,9,Bachelor,4550.0,27,12,75,AI Startups,GMT+-4
925,Consultant,5,58,32,3.58,15,4,1,False,"UI/UX, Figma",1,Data Analyst,10,ENFP,Zoom,Hybrid,3,1,"AI, Ethics",33,Marketing,Other,29,2017-02-04 08:03:05.556036,7,High School,8250.0,27,11,50,AI Startups,GMT+11
926,Developer,4,30,22,3.2,9,16,2,False,"Python, NLP",7,Blockchain Dev,5,INTP,Teams,Agile,3,1,"Game Dev, AI",29,Engineering,Male,43,2014-10-17 08:03:05.556036,9,Master,7000.0,21,4,0,NLP Research,GMT+-9
927,Specialist,5,44,19,2.16,4,71,0,False,"Java, Spring",6,Data Scientist,1,ISFJ,Discord,Office,7,6,Data Science,23,IT,Male,49,2018-07-08 08:03:05.556036,6,Master,6750.0,26,10,100,Web Apps,GMT+6
928,Technician,5,54,31,2.35,11,76,0,False,"Python, ML",3,Blockchain Dev,10,ENTJ,Zoom,Agile,1,5,"NLP, AI Ethics",15,Operations,Female,39,2015-02-21 08:03:05.556036,9,High School,5250.0,10,5,0,AI Research,GMT+10
929,Developer,1,39,9,3.74,3,34,2,False,"Java, Spring",2,Data Analyst,7,ISFP,Teams,Hybrid,6,9,"AI, Hardware",46,Operations,Female,36,2024-06-21 08:03:05.556036,0,Bachelor,5500.0,19,6,75,E-Commerce,GMT+1
930,Specialist,2,34,43,3.24,4,70,2,False,"Python, ML",1,Full Stack Dev,1,ENFP,Discord,Office,1,5,"Game Dev, AI",16,Engineering,Female,32,2018-08-25 08:03:05.556036,6,High School,5400.0,23,7,0,Healthcare AI,GMT+-3
931,Technician,5,44,9,3.79,1,69,1,False,"JavaScript, Node.js",9,Full Stack Dev,5,ISFJ,Zoom,Agile,4,8,HealthTech,39,Sales,Male,48,2020-01-01 08:03:05.556036,4,Bachelor,5250.0,18,14,25,E-Commerce,GMT+-10
932,Engineer,5,54,13,3.17,11,72,2,False,"Python, R",2,Web Dev,4,INTJ,Discord,Office,8,10,"Web Dev, SaaS",17,Sales,Female,54,2016-11-02 08:03:05.556036,7,Bachelor,9000.0,5,3,0,Marketplace,GMT+-10
933,Engineer,5,53,13,4.0,8,76,1,False,"Java, Spring",6,Backend Dev,9,INTJ,Slack,Hybrid,1,10,"Game Dev, AI",50,Engineering,Female,27,2024-02-10 08:03:05.556036,0,Bachelor,9000.0,25,1,50,"IoT, Robotics",GMT+7
934,Consultant,2,46,42,1.29,1,84,1,False,"PHP, Laravel",7,DevOps Engineer,4,ESTJ,Zoom,Remote,2,1,"AI, Hardware",18,Engineering,Female,54,2022-07-30 08:03:05.556036,2,Bachelor,6600.0,12,8,75,"IoT, Robotics",GMT+-11
935,Manager,4,58,4,1.45,1,74,1,False,"Python, ML",2,Game Developer,2,ISTJ,Email,Remote,7,2,"Crypto, Security",32,IT,Female,35,2023-09-13 08:03:05.556036,0,Master,8400.0,9,7,25,AI Research,GMT+10
936,Developer,3,60,38,4.78,7,49,2,False,"Python, TensorFlow",4,Designer,8,ENFP,Discord,Remote,9,10,"Crypto, Security",17,Finance,Female,57,2014-09-14 08:03:05.556036,9,Bachelor,6500.0,1,2,25,E-Commerce,GMT+11
937,Consultant,1,45,44,3.52,18,42,1,False,"React, TypeScript",2,Game Developer,4,ISTP,Zoom,Hybrid,8,1,"FinTech, UX",43,Engineering,Male,24,2017-05-18 08:03:05.556036,7,Master,6050.0,29,8,0,AI Startups,GMT+-4
938,Technician,4,56,19,3.3,14,68,1,False,"Python, R",1,Backend Dev,6,ENFP,Discord,Remote,10,4,"Web Dev, SaaS",30,Legal,Female,52,2023-03-24 08:03:05.556036,1,Bachelor,4900.0,13,2,100,Healthcare AI,GMT+2
939,Analyst,4,44,40,4.83,14,66,0,False,"UI/UX, Figma",6,DevOps Engineer,2,ISTP,Email,Office,5,7,"AI, Bioinformatics",16,Engineering,Male,59,2022-02-17 08:03:05.556036,2,Bachelor,5600.0,18,5,75,Cloud Security,GMT+-8
940,Consultant,3,34,29,1.29,19,38,0,False,"Python, TensorFlow",2,Game Developer,7,INFJ,Slack,Agile,3,2,"SaaS, Web3",50,IT,Male,56,2020-10-31 08:03:05.556036,3,Bachelor,7150.0,18,2,50,DeFi,GMT+7
941,Analyst,3,40,1,4.33,3,69,0,True,"Swift, iOS Dev",5,DevOps Engineer,4,INTP,Teams,Hybrid,2,2,"Crypto, Security",47,Legal,Male,47,2023-07-05 08:03:05.556036,1,Bachelor,5200.0,4,6,75,Healthcare AI,GMT+-8
942,Manager,4,58,13,2.79,14,69,1,False,"Swift, iOS Dev",5,Embedded Dev,8,ISTJ,Email,Hybrid,7,6,"FinTech, AI",37,HR,Male,54,2020-09-06 08:03:05.556036,3,Bachelor,8400.0,11,4,0,AI Research,GMT+12
943,Specialist,1,41,3,3.04,10,32,2,False,"PHP, Laravel",4,Database Admin,5,ENTP,Email,Hybrid,2,9,"Design, HCI",27,Operations,Male,55,2015-09-21 08:03:05.556036,8,Master,4950.0,23,10,100,Healthcare AI,GMT+7
944,Specialist,1,45,7,4.78,4,42,1,False,"SQL, PostgreSQL",6,AI Researcher,5,ENFP,Discord,Hybrid,9,3,"FinTech, UX",23,IT,Female,43,2014-12-06 08:03:05.556036,9,Bachelor,4950.0,2,5,50,FinTech Apps,GMT+9
945,Technician,1,60,37,3.49,18,14,0,False,"UI/UX, Figma",4,Database Admin,1,INFJ,Discord,Hybrid,2,5,"AI, Hardware",38,HR,Male,57,2018-11-14 08:03:05.556036,5,High School,3850.0,7,7,100,NLP Research,GMT+5
946,Technician,1,44,25,2.29,18,7,0,False,"UI/UX, Figma",1,Backend Dev,7,INTJ,Teams,Remote,1,3,Cloud Computing,45,HR,Male,22,2018-10-03 08:03:05.556036,5,PhD,3850.0,22,0,25,Web Apps,GMT+-10
947,Consultant,2,45,12,2.98,18,75,0,False,"Python, ML",8,Game Developer,7,INTJ,Teams,Agile,10,7,"FinTech, UX",49,Legal,Female,55,2019-01-29 08:03:05.556036,5,Bachelor,6600.0,19,10,75,CMS Systems,GMT+-5
948,Consultant,3,38,24,4.68,19,18,0,False,"Rust, Blockchain",9,ML Engineer,3,INTP,Discord,Hybrid,9,4,E-commerce,45,Operations,Female,38,2020-01-11 08:03:05.556036,4,Bachelor,7150.0,0,5,0,FinTech Apps,GMT+12
949,Developer,2,42,19,1.51,9,91,1,False,"PHP, Laravel",7,Embedded Dev,1,ESTP,Zoom,Hybrid,3,1,"SaaS, Web3",23,Operations,Female,58,2018-02-26 08:03:05.556036,6,High School,6000.0,28,6,100,"IoT, Robotics",GMT+5
950,Manager,3,39,38,4.49,6,99,0,False,"JavaScript, Node.js",3,Web Dev,7,ISTJ,Discord,Remote,2,6,"AI, Ethics",35,IT,Male,23,2017-05-21 08:03:05.556036,7,Bachelor,7800.0,8,4,50,Indie Games,GMT+6
951,Specialist,2,44,5,1.0,3,98,1,False,"UI/UX, Figma",7,Web Dev,10,ENFJ,Discord,Agile,5,3,"AI, Hardware",42,Finance,Male,38,2015-09-06 08:03:05.556036,9,Bachelor,5400.0,1,3,50,E-Commerce,GMT+10
952,Analyst,1,34,33,2.05,4,56,2,False,"Java, Spring",10,Embedded Dev,3,ISFP,Slack,Hybrid,3,4,"AI, Hardware",35,Engineering,Female,30,2020-08-22 08:03:05.556036,4,PhD,4400.0,14,14,75,CMS Systems,GMT+2
953,Manager,1,47,8,4.54,2,25,1,False,"React, TypeScript",3,DevOps Engineer,8,ISTP,Zoom,Office,10,5,Data Science,29,Operations,Male,46,2020-07-08 08:03:05.556036,4,Bachelor,6600.0,18,4,0,SaaS,GMT+0
954,Technician,5,57,28,4.71,11,23,2,False,"Rust, Blockchain",4,Data Scientist,1,INTJ,Zoom,Remote,7,2,"NLP, AI Ethics",39,Sales,Male,31,2015-11-30 08:03:05.556036,8,Master,5250.0,8,6,0,AI Research,GMT+-11
955,Developer,5,48,41,3.11,3,44,1,False,"Python, NLP",8,Blockchain Dev,9,ENFP,Slack,Hybrid,10,10,"AI, Ethics",45,Marketing,Female,60,2019-05-12 08:03:05.556036,5,Bachelor,7500.0,8,1,75,Marketplace,GMT+-7
956,Engineer,1,35,35,1.34,13,50,0,False,"PHP, Laravel",8,Database Admin,6,ESTP,Zoom,Remote,8,8,"AI, Ethics",19,Customer Support,Female,41,2016-11-22 08:03:05.556036,7,Bachelor,6600.0,19,1,100,FinTech Apps,GMT+-11
957,Engineer,3,51,8,3.4,6,59,2,False,"Swift, iOS Dev",7,Embedded Dev,4,ESTP,Discord,Agile,4,7,"AI, Bioinformatics",12,Operations,Male,57,2022-07-13 08:03:05.556036,2,Bachelor,7800.0,14,9,0,Indie Games,GMT+-9
958,Engineer,3,35,17,4.42,1,76,2,False,"JavaScript, Node.js",6,Embedded Dev,1,ENFJ,Zoom,Agile,10,6,"Crypto, Security",22,Marketing,Male,60,2021-04-29 08:03:05.556036,3,Bachelor,7800.0,1,1,50,Healthcare AI,GMT+11
959,Engineer,2,40,7,3.39,10,99,1,False,"PHP, Laravel",3,Mobile Dev,6,ISTP,Zoom,Hybrid,4,10,"Crypto, Security",46,Marketing,Female,25,2020-10-03 08:03:05.556036,3,Bachelor,7200.0,6,13,0,AI Startups,GMT+7
960,Technician,4,55,29,3.02,18,12,2,False,"Python, NLP",1,DevOps Engineer,7,ESTJ,Discord,Office,10,4,Data Science,44,IT,Female,53,2022-08-18 08:03:05.556036,2,Bachelor,4900.0,26,9,25,"IoT, Robotics",GMT+-8
961,Specialist,4,36,44,3.43,7,2,2,True,"PHP, Laravel",9,Backend Dev,3,ISFJ,Slack,Agile,8,4,"AI, Hardware",30,Engineering,Male,34,2016-11-12 08:03:05.556036,7,Bachelor,6300.0,9,3,75,FinTech Apps,GMT+5
962,Engineer,3,48,22,1.94,17,32,0,False,"UI/UX, Figma",6,Frontend Dev,6,INTP,Zoom,Hybrid,9,10,"AI, Hardware",23,Marketing,Male,22,2016-11-05 08:03:05.556036,7,High School,7800.0,6,0,0,"IoT, Robotics",GMT+-10
963,Technician,4,55,23,1.2,5,73,0,True,"C++, Robotics",2,Embedded Dev,4,ISFJ,Discord,Remote,6,3,E-commerce,11,Legal,Female,30,2015-03-17 08:03:05.556036,9,Master,4900.0,6,2,75,Marketplace,GMT+-6
964,Consultant,4,54,31,1.96,14,57,0,False,"SQL, PostgreSQL",1,Frontend Dev,7,ISFJ,Email,Hybrid,8,9,"Design, HCI",47,HR,Male,41,2018-08-30 08:03:05.556036,6,High School,7700.0,14,8,25,Finance Apps,GMT+3
965,Specialist,1,47,22,2.09,2,42,0,False,"Rust, Blockchain",1,AI Researcher,10,INFJ,Discord,Office,4,5,"Design, HCI",34,Engineering,Female,42,2021-12-25 08:03:05.556036,2,Bachelor,4950.0,8,10,0,Indie Games,GMT+11
